msno,total_secs,num_unq,paid_sum,plays_total,has_usage,has_payment,auto_renew_rate,cancel_txn_count,total_secs_lag1,total_secs_diff1,num_unq_lag1,num_unq_diff1,paid_sum_lag1,paid_sum_diff1,plays_total_lag1,plays_total_diff1,has_usage_lag1,has_usage_diff1,has_payment_lag1,has_payment_diff1,auto_renew_rate_lag1,auto_renew_rate_diff1,cancel_txn_count_lag1,cancel_txn_count_diff1,is_ativo,is_ativo_fut,churn_3m,label_trust,fut_active_rate,churn_rate_month,safra
+orne1gt40djIpn/w0wX05XwVN+60qMT0pOWrkzfMBY=,50612.590000000004,281.0,,452.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+orydiyKQ/NDagW/R5tlNgMq2j8vQAu06fFJ5dV0l9I=,247658.289,1404.0,149.0,1726.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+osZou3ECjgk09k00E4f6t2tNpz3h5m8tIGPFDpgrhI=,49802.770000000004,243.0,,253.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+otfaR/58A/m8oXduqaIUBXpaL+dZrs0zTefb3ce09Q=,361925.31499999994,1223.0,,1553.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ou75DeunvNBveXi0gMTWw1ooj79BeLvXEUsgp2VR7o=,41761.68,166.0,,203.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+oui2kqZp2dcZtqqUUJJLbAkPKWZDTZpBARMLa84P0Q=,64561.833,171.0,1788.0,272.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ouxGJ0EhDDnUb2HeWy/LFQ4L0VasSGq3Dhrzke1RTU=,20351.569,73.0,134.0,108.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ouyL1fB/dsnRx2KFOdnp4xt1P3vV+3lbwdCNbdGQOU=,14758.525,58.0,,68.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ovNpSDKBOIATTH7xKWWVv2QligvS00RoB4eNvyJ2PU=,2869.605,17.0,,17.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ovmQPElkiL0qPtHpA/Me8Kpsw2s+Fvg60r1hzpxEs8=,106524.864,365.0,150.0,501.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+owGc8uNnJPUn6coY7AvQ5JKlI6pHV6vO5ixw7fADWI=,175473.617,604.0,119.0,731.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+owofjG7+hPmAElEoHRZJ4M4HjcZvfO+AmzicEg4vC4=,154458.685,463.0,149.0,802.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+oxAz6hqkGIh/WTQ1ewB5FKX8YYFhaO25yGO6mOFjRQ=,49906.521,222.0,149.0,389.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+oxf0psZNTMcYIayMe7SQ3OXpEnF/FOb2+awE+156a0=,58997.81799999999,154.0,119.0,231.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+oxgKYn4/k54fpnn2PskCU3UC7pmApZ9L1WuiFCHQMc=,360340.628,1125.0,,1438.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+oxpvXnJK/IJtlH3q48VDYV9hMJKjYYk4/eXedemS6g=,19239.386000000002,78.0,149.0,83.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+oy0yGmdEzxwym/kyZ/fEh1L7cOVVDSZ4PkpEKm1IYs=,5128.095,6.0,149.0,29.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+oyNVGj3+NEDc23E3IB04J+sSC53Gx4R3AiyxqpcQg0=,102268.49500000001,620.0,149.0,700.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+oymDLpH+sJzp0TH30cLRBNUyZCt5NhBdfWBVL/pqb0=,233079.04900000003,882.0,,1007.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+ozhOw4C5yTcsyc7LhgWngA5Sz8dIcWYQMCqZBmPhyU=,4874.8949999999995,20.0,,20.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p+6HbfxWPNITEE3mh0qgaN4FzOq4P9VbMjCv6msh+g=,145155.17699999997,632.0,,732.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p+DN9ir2myWZT1zbpT1IPCY0yyMQmPjX0+vUf/XI8E=,137553.78,723.0,149.0,914.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p+EyTYqA4hj6/BO6TGf+kbJq1bPtLvVTEJ3+07krv8=,102611.564,420.0,149.0,459.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p+fftfR5VkzNcJKriY/2fzmxUO39JqqxAL0HPgeHGo=,2074.165,14.0,,14.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p+iZRTWKb2cuWIPbRpxlU5802q6rjXWWiACCRwQKI4=,154340.11599999998,538.0,1788.0,716.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p/hgsYHA0GBrsWPIMH9Afvbsi+PwX8/aMSWPnrebAo=,426603.783,1917.0,,2120.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p/xFSFCg0ht+7kWbks42ehxaqHjg/C65yNsXVDbGUE=,203988.59000000003,594.0,149.0,759.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p1BfP4nVr616cQGWZsNGk7qCd4Id0oeXNMVE9I8CWo=,22703.013,109.0,,123.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p1GsKPCmeGAgNy86ZFjuE7amQA/HU2G4zIEy3+OBlk=,259703.51299999995,1132.0,149.0,1306.0,1,1,1.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p1gPG4756bc9yDddjtHesjdeHIAd6i7kgPAulKT5Lg=,496483.45600000006,1811.0,149.0,2024.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p1q4kP1J2ES2gZxUcuG5qMa+00fc/xOe8rdhyravGQ=,56781.26399999999,255.0,149.0,373.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p2+ifavo91bMqX+3gS3nIy5M+rikkwt5zFHt9Oj67s=,180265.66799999995,305.0,149.0,853.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p2CekI+RMLvPw4rQ/mM3JpcWzQxxzJS40qJ/QRefgg=,38671.41499999999,211.0,149.0,239.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p2WxZVN4oEg4iX1uAsK6zJyqRKDrkFYW4oHWqzNgnE=,125240.323,497.0,,676.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p2v/kODjBiUqzwvlHquVJY4xO7Qu4A7J6vzGYkUTEE=,312192.514,1160.0,149.0,1592.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p3Jqq0tfQCeySTHjU85RX+A+hsCVa2lsd1/sk3vWg8=,2183.115,12.0,,13.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p3fyYa0xF40dlMYv8QD0xSTKSkH028Y1UnHYP/wsBU=,259845.51900000003,420.0,149.0,1338.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p3zDwrnJhnD+zh6kkrcWdzfwAvr0uL7nRFlFD10ajw=,150333.38999999998,560.0,119.0,800.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p40R0whloYaoYQUjcUq/XC/XkfqgS3Vjd7p0kC0noQ=,65763.235,252.0,149.0,296.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p4O0htiX2I+WynzjjcAkiDRslykaw8H6euzgWnCumg=,247628.45500000002,595.0,149.0,1064.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p4qkmySqYkmazIPUUsZ836PqcxHxNzEJ6vsfMebkDA=,204683.043,1283.0,,1495.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p5n3qGX8q1V9pjn3BN1Hp67OEg8BPKScTK5xLvkp5g=,225760.03100000002,831.0,149.0,930.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p5zFZ03h8joDqiOw7mcQHKx40WaUbsAfYqkj8k8cOE=,76369.68000000001,304.0,,313.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p6W66b7duVmsPq7hMdCg1IW9VYDzFgXu22MO5tnXrk=,23365.837000000007,89.0,119.0,103.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p7HryAEr4Qov3b1OuSy+qLof6UVLEyAwbtIZ9WlXq0=,38478.651999999995,245.0,149.0,315.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p7SwOZDuMUQZcnksg0tYmEDPJIjM56ciRfAIUQPz4k=,15467.579,80.0,149.0,82.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p8J87cK2WHYa+hlkfJnkoy6xB3EDUaD2vIa2kyJIa8=,5986.386,51.0,,61.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p8hKYaag3l5MsV8Bbi0M6SSeEhaEtFmN1x0q20lsz4=,305328.401,662.0,,1704.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p8oyLnk3VsSUEDoUMWBq1bytyOKihUoP++egA+G0vE=,1113040.7069999997,3951.0,,4315.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+p9P9r3rGkdHeS6oTQ57fkzU4Lj2JkR8t7Emza7eDj0=,725.047,8.0,,12.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pALKREUZ+qW3Aa09rwjU08jt5YsG5hCCvQZlrA/wSg=,84139.58600000001,369.0,149.0,446.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pAQitvGho3/fLlpfoTqqT517auvpLT5KP9eEssWc5E=,5170.1,22.0,,22.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pB1SwtY0JJfZrv4Q2dFnFxwAgcvS8jkOX24VGNGN0A=,63454.083,145.0,,314.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pB4ZZAa9w98gu8T3mgQbMTTh7UiswZhzZkV2wFsh8A=,105813.37599999999,435.0,,486.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pBoZ3pNpHtGXgof9YtbhBU6GNdNtQ9JV9TvdbTJxOg=,54704.41399999999,114.0,149.0,287.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pByg637JI8qqhyQUWvg3TTMep1brPUaycJPN0rOjAU=,136220.888,584.0,149.0,634.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pCntDba/4uRD4HwOd2VrFZ9Yx4Ouh48aLhsCGgvhyY=,77531.589,105.0,,357.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pD/roeHBNarktkCoINadqAXeKwohmQAbroyQkOQx34=,310936.91899999994,1240.0,149.0,1501.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pD2bBbCe3Hceqw86mU+VRqexTLf6qNOboNGpKMBkXw=,231081.44,974.0,149.0,1264.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pDceAyj+N8D2/wVD3sdeWOh+R242+ixOJ/mSTSIrwk=,124405.39000000001,33.0,,504.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pDnnYhnbRsaiHyTjfjq/4RLzUU5vB8+UThUY46/T8A=,82794.51899999999,408.0,149.0,513.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pEIDUnkTp3hLl/as5seNTwA2snvWaYITGskZ3bvaPE=,770185.6989999999,1352.0,,3186.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pF29d4E4K48oAhyZc/7qWgER3q923bOfyD6/e+R2Pw=,234920.17899999997,712.0,,1214.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pF3s0bz7nwSht0FEz7TcdTjvv4UDi7B7MMGq0r6Sak=,12097.664999999997,59.0,149.0,67.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pF5DVuFzZYPdvczX3BsheSVnqSLWD5op1yKxQ3NOj8=,1645218.7629999998,2668.0,,7314.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pFAfjgNyAn+mqQbYKCsmkMvzdCII0l32oCyXr2EbIE=,15.901,1.0,,1.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pFbTxuqhEdIjct1CseLA4udmh7zPYKa4igWt967u8E=,37918.03200000001,191.0,149.0,195.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pFjoKkTTiQ3EE/AAvHd6uMkL4EfDjKQkyQIOKSktDA=,78487.415,337.0,149.0,342.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pGfGVzhzgSfurhkxAh35mL5nhFVhDlHeuF6Nv/I/Y4=,80783.54800000001,351.0,149.0,371.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pHJi8dLMW7DrsOylAc4Y0Wwex/jba2HIIfrqc1WXsc=,2851.025,6.0,,13.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pHR/u4VhrsD2U2JsG3vj0u6QQLD7ARasP1XPBWwPxk=,109260.49600000001,181.0,149.0,552.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pHo491k3EO9c1zgYUurHnQThHnGuphzBfI60PRzvHA=,97306.558,363.0,,421.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pI/gze8cBFtwAgeijWY3cR6opc67x6y22DyU8AX5N0=,9180.3,34.0,149.0,64.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pI4A04qvuL5XcUlxOC8Lu89VVpB7vI3oC9sF1ytblk=,63166.147999999994,298.0,129.0,352.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pIwF2R4ail5j5/6Tm0KMjbOV5NuHKSnpE6EYf+kq50=,68990.597,70.0,149.0,282.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pJEj+58CdTunN/R55L1AaG+5zVDdyX7DrY+42jtA3w=,119554.41500000001,127.0,,636.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pJx6a4o6LjdWhSzVITcZlzTJB193GZYya3BWu7RQLU=,10164.134000000002,56.0,,59.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pK+UJ28+/JFdtUepVosin2dF2apGgY/9NQPn/a6mbk=,132614.105,458.0,149.0,764.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pKfx96ZcWr1azRPgiIdufXQBif/QDR+zRrk0zhGiek=,51217.278999999995,211.0,,241.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pKid1Xo7yA4ipvOOE1V4+MV26DWHjUCWlJ+qzyoeOw=,295871.393,806.0,149.0,1824.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pKy9oTzWk5knkfgdrj+dv2NZwSc+Y0lcZtDJDYoQ0A=,161738.078,798.0,149.0,826.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pLIZcTiNGjbLWmD81A8l2w302QgtU/0RdMQBBMURr4=,213642.366,301.0,149.0,896.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pLJ0SU91VydNG7k5DK7GZC4Ff4jqVUIV/bOI2rpOe0=,18427.494,78.0,,78.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pLeq51FyEjZLn7enkLPd7MKKZYJEIWiLq3SPJ40nos=,123736.69799999997,454.0,119.0,637.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pLhr0q8qsuv68hPFH1MYAVHgLv6cSx5BcxxljN4C7Q=,118877.87,700.0,,811.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pLt2t6qdAPa/p7UB/oG52uHIe0i+mj0JZEdsEbDaZc=,47248.767,471.0,,509.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pMEVDyrFAQoOl80O6Vg+LyvJNNYsF9KNyC6ctMznFU=,61267.395000000004,260.0,,281.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pMGwUfo1j78M3rg3ep+SbKTdyh9mEhNxFhnUzmKCqA=,164800.65600000002,665.0,149.0,726.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pMhiPa0QIAHiOBqcN3h3ESav56wU60OhXjds/vUAOw=,110397.63299999999,787.0,149.0,862.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pMvC9LT1wzwfDD8CCCEPuYqk9HquuEjaeMnYh9VnZw=,1269.943,6.0,149.0,8.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pNIl//8N6cCwFnbenGW+BSgCfqFXZLCnR1F5bWTUsg=,80501.79999999999,378.0,,398.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pNOPDTdWA2luq3+1FR8xswdZ865pV/EZqypZwUners=,84005.20200000002,348.0,,596.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pNS4ktctDqq0sfEId4rGO0A0UA0xkaq7immrioQm4E=,58785.85000000002,224.0,149.0,270.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pNXiQhpqLYxC1ozcG2pt4XmWHQnQphqPISqjY2JLAM=,57528.455,238.0,149.0,277.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pNYbKbUcsC3glH4/dgdboGn8kmVLXSTK9n48gfmTXg=,51846.201,620.0,149.0,716.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pNmORuo+audMNsBat4AZ/yDsHy49FD12kWpGhkdhhc=,89600.83600000001,379.0,,383.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pOL3EJawacVrBS6iF/p6RAIOMFtTyJieWJaCxnjyeY=,13105.650000000001,137.0,119.0,151.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pONlxcJqqCiPtW8m1URbE/3XEcFPdFTgdj6q1VszDM=,528839.255,2374.0,,2871.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pPNRxq2WvsKpV8wN8JWaGaO+vnCPfF8GtLs9jhEnBs=,147780.999,508.0,149.0,744.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pPkcftqYNHmsS7hyYrnHzXzucl0yLRT9ja40n/v388=,11498.527,68.0,149.0,81.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pPyvXQo5+8DcRLLfZTlWec3CS3N3Gmh8QHU5ZQWVn4=,199672.14400000003,780.0,149.0,949.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pQX+x6FIhSJnjhXhcb2KpKfgC8GQRY7L0xiXEFEAD4=,822275.944,2340.0,149.0,3560.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pSCHvjubuHAzapbT4HQkXOPRqHmpBd/sPom57VjikU=,416601.95000000007,1644.0,119.0,2438.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pSObAjq937/nH4aRVKPMaiCjV6oXXqiKQdbgu1Zy2w=,53081.00900000001,218.0,,224.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pSbTj2dOBhiw6M5bFf0txlfhA5r7+mgrk7NMSP3SBg=,65980.616,152.0,,320.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pT0B+5q2SGaB/Qp295IVnTSGGGTDZ9hHf6ZRpY2vqQ=,79753.081,357.0,,365.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pU8hjGvD/F8L6ANzVML7fB8gacUGExPLyJaa1K2C3s=,25026.514000000006,158.0,,159.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pUYHTKaefGMdMxPXNdx2ZIWw/LOeTBhGgcAql2ps40=,102811.93799999998,411.0,149.0,478.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pUmnyWdo7YTudLPnCdmqbXcUVDRriWvwuPCgq1P8oI=,756331.8759999999,2372.0,149.0,3047.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pVRg4v323+Gpcfris7L4B54Xd1VciYiTRh6NdYvckA=,462125.113,1781.0,149.0,2416.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pWABVjMp1RpLtFe0TiHj0gAeZmBsVOtiKhQ8BUGYUA=,107452.703,320.0,149.0,446.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pWJnpy3ncYEhDuagG5c149XvAw3Er/PBYnMx0RYKfU=,3822.3669999999997,19.0,149.0,20.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pWaTrqsj8VSiBc+e9wnjAyeHD6DcV8ja7CWv5nN7KE=,455558.9310000001,726.0,,2195.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pWvSdxKs7iPEj/L2O+x3uYKNea0u/7Ddpij42tTNe4=,19922.97,91.0,149.0,104.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pWyv0soRRavNDWEUSPZxT9ZelTE2SK41Df/UAv6P80=,924999.4600000002,3324.0,,3486.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pX9WCEOkQoTeZaNLuMDNorZLveuzJ5irN8PzjLzS9Y=,209040.104,824.0,149.0,1069.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pXLrxvy+BMF4GiDgOE+pGUetNL5pDxPRpM0IgQt6/0=,10503.839999999998,41.0,,64.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pXQu1FnmltP/zQH+GXhhsW144A7tirLfMkbU8KHCqM=,224352.49499999997,782.0,,1092.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pXlzvBNIM1VOxW8dobFK3VnI242+lWEr2wrq1Z1OB8=,242790.88900000005,1196.0,149.0,1823.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pYjgI0coH5L6p0Me1nh+Rn03aTA+8fw2oyslkjQ8Tk=,3771.559,14.0,,14.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pa+SxH8YXtOGjaedAJmtrFWEhuv5w/2stPD5Vecsdc=,3736.23,21.0,,23.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+paErI4jGNlMbWdUVDd//ZrVMFIETTYW7mjoOVNBPb8=,101784.63299999999,275.0,,507.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+paQqUquWK6tkAKj9n5v2DJeOgZwvy/ibBi4Ktm0jYw=,21016.096,117.0,,126.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+paf+z9jg3nSXKmyDQXN3YJqwl/1BooVo2Fu2NHUl1A=,308108.59400000004,1217.0,119.0,1645.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pagIj+gifg9mbM84RUYDLTWiRZDFNperlWeFfq6zkw=,158283.38199999995,503.0,149.0,799.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pb697h6Fzeoj8DQF9B8iRs5VGj3W1dPyEydoqzJ6hU=,1055.596,5.0,,5.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pbLhScYAGiKJrdX/RHmsAfaSIYwmX5IAjtdxCUTFeM=,290568.6020000001,1158.0,,1208.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pbQ06K5rdF0WDBdvqioA69NLnRMrt7fJ8/Zyh6avQs=,287935.843,721.0,119.0,1178.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pbWjdfglKNYCoVkbfOT3oBJTNACWqXIntQmsl7Ww/E=,346907.8449999999,1253.0,149.0,1342.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pc312FhZOq8dSEPMpKgkvB3Z2PPBkB6IrDIiiaFmg0=,143056.37999999998,858.0,,1016.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+pcI3AYrMDW0VWqvDn5yJ17gDd7976wAuQtl7KqUXJ8=,36118.924,146.0,149.0,152.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
